"Año","Mes","Pais_Destino","Nombre_Exportador","Sacos_de_70kg_equivalente_real_exportado","Sacos_de_60Kg_Exportados","Valor_factura_USD"
2019,1,"Reino Unido","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",1301,1518,500945.2
2019,1,"Reino Unido","LOLO COFFEE GROUP & CIA SCA",275,321,50000
2019,1,"Reino Unido","OLAM AGRO COLOMBIA S.A.S",3307,3859,880000
2019,1,"Reino Unido","RACAFE & CIA S.C.A.",2245,2618,535435.65
2019,1,"Reino Unido","SKN CARIBECAFE LTDA",1550,1808,332782.58
2019,1,"Reino Unido","SOCIEDAD EXPORTADORA DE CAFE DE",1372,1602,309096.67
2019,1,"Reino Unido","SUCAFINA COLOMBIA SAS",274,320,50000
2019,1,"Rumanía","CARCAFE LTDA",275,321,55839.98
2019,1,"Rumanía","CONDOR SPECIALTY COFFEE SOCIEDAD PO",552,644,130668.64
2019,1,"Rumanía","FEDERACION NACIONAL DE CAFETEROS",1705,1989,343526.99
2019,1,"Rumanía","RACAFE & CIA S.C.A.",570,665,1e+05
2019,1,"Singapur","ALEXCAFE SAS",285,333,50000
2019,1,"Singapur","ALTAMIRA SUPREMO S.A.S",285,332,70000
2019,1,"Singapur","CAFE DE SANTA BARBARA S.A.S.",127,148,43361.61
2019,1,"Singapur","HACIENDA SANTA ELISA SAS",5,6,10000
2019,1,"Singapur","SKN CARIBECAFE LTDA",275,320,65268.23
2019,1,"Siria","ALTAMIRA SUPREMO S.A.S",275,321,59125
2019,1,"Sudáfrica","CAFE COLSUAVES S.A.S",275,321,59125
2019,1,"Sudáfrica","COMPAÑÍA CAFETERA LA MESETA S.A.",274,320,55018.22
2019,1,"Sudáfrica","RACAFE & CIA S.C.A.",275,320,69479.91
2019,1,"Suecia","CARCAFE LTDA",598,697,113557.57
2019,1,"Suecia","COMPAÑÍA CAFETERA LA MESETA S.A.",898,1047,159969.57
2019,1,"Suecia","CONDOR SPECIALTY COFFEE SOCIEDAD PO",301,351,74367.33
2019,1,"Suecia","FEDERACION NACIONAL DE CAFETEROS",4811,5613,1035908.17
2019,1,"Suecia","LOUIS DREYFUS COMPANY COLOMBIA S.A.",300,350,60000
2019,1,"Suecia","SOCIEDAD EXPORTADORA DE CAFE DE",560,654,120450.48
2019,1,"Surinam","TIERRA CAFETERA S.A.S",39,45,12900
2019,1,"Taiwan","CAFE GRANJA LA ESPERANZA  S.A. C.I.",28,32,20855
2019,1,"Taiwan","CARCAFE LTDA",526,615,107278.38
2019,1,"Taiwan","COFFEE ROASTING S.A.S",16,18,1200.01
2019,1,"Taiwan","CONDOR SPECIALTY COFFEE SOCIEDAD PO",888,1034,229791.55
2019,1,"Taiwan","FEDERACION NACIONAL DE CAFETEROS",275,321,60946
2019,1,"Taiwan","INVERCAFE LTDA.",7,7,1214.28
2019,1,"Taiwan","LOUIS DREYFUS COMPANY COLOMBIA S.A.",275,321,50000
2019,1,"Taiwan","RACAFE & CIA S.C.A.",76,88,42375.81
2019,1,"Taiwan","SKN CARIBECAFE LTDA",3297,3847,686774.73
2019,1,"Turquía","COMPAÑÍA CAFETERA LA MESETA S.A.",549,641,108178.33
2019,1,"Turquía","OLAM AGRO COLOMBIA S.A.S",1098,1281,260000
2019,1,"Turquía","RACAFE & CIA S.C.A.",1374,1604,272877.36
2019,1,"Turquía","SELECTO EXPORTADORES S.A.S.",250,293,53962.84
2019,1,"Turquía","SUCAFINA COLOMBIA SAS",824,962,150000
2019,1,"Turquía","VILLEGAS Y CIA. SOCIEDAD EN COMANDI",273,319,50000
2019,1,"Ucrania","CONDOR SPECIALTY COFFEE SOCIEDAD PO",285,332,56359.81
2019,2,"Alemania","A LAUMAYER Y COMPAÑIA EXPORTADORES",2953,3445,541556.63
2019,2,"Alemania","ALTAMIRA SUPREMO S.A.S",265,309,56999.99
2019,2,"Alemania","C. I. LOHAS BEANS S.A.S",275,321,50000
2019,2,"Alemania","CAFE COLSUAVES S.A.S",275,320,59125
2019,2,"Alemania","CARAVELA COLOMBIA S.A.S",280,327,60200
2019,2,"Alemania","CARCAFE LTDA",276,322,55088.77
2019,2,"Alemania","COFCO INTERNATIONAL COLOMBIA S.A.S",3885,4534,650000.01
2019,2,"Alemania","COMPAÑÍA CAFETERA LA MESETA S.A.",14660,17105,2794158.12
2019,2,"Alemania","COMPAÑIA NACIONAL DEL CAFÉ S.A.S",1107,1293,214595.62
2019,2,"Alemania","CONDOR SPECIALTY COFFEE SOCIEDAD PO",599,698,113359.8
2019,2,"Alemania","DESCAFEINADORA COLOMBIANA S.A.S",276,322,68492.7
2019,2,"Alemania","ENGELHART CTP COLOMBIA S.A.S.",2347,2737,594756.99
2019,2,"Alemania","FEDERACION NACIONAL DE CAFETEROS",27112,31627,5965722.44
2019,2,"Alemania","INTEGRA TRADING SAS",5396,6295,950000.01
2019,2,"Alemania","LOUIS DREYFUS COMPANY COLOMBIA S.A.",2102,2452,420000
2019,2,"Alemania","OLAM AGRO COLOMBIA S.A.S",3224,3762,770000.01
2019,2,"Alemania","PROMOTORA DE CAFE COLOMBIA S.A.",39,46,27182.06
2019,2,"Alemania","RACAFE & CIA S.C.A.",4626,5394,928463.27
2019,2,"Alemania","SKN CARIBECAFE LTDA",3602,4205,705841.67
2019,2,"Alemania","SOCIEDAD EXPORTADORA DE CAFE DE",6764,7891,1566395.2
2019,2,"Antillas Neerl","PROMOTORA DE CAFE COLOMBIA S.A.",30,37,22560.64
2019,2,"Arabia Saudí","AGRONEGOCIOS SANTA CLARA SAS",2,2,2472
2019,2,"Arabia Saudí","ALTAMIRA SUPREMO S.A.S",268,316,99999.99
2019,2,"Arabia Saudí","COMPAÑÍA CAFETERA LA MESETA S.A.",378,442,82406.89
2019,2,"Arabia Saudí","EMPRESA COFFEELAND S.A.S",279,325,60200
2019,2,"Arabia Saudí","INCONEXUS S.A.S",274,320,70000
2019,2,"Arabia Saudí","MOOD MASTERS SAS",225,262,58275
2019,2,"Argentina","CARAVELA COLOMBIA S.A.S",90,105,140000
2019,2,"Argentina","CARCAFE LTDA",270,315,53265.21
2019,2,"Argentina","D`ORIGENN S.A.S",227,265,58204.96
2019,2,"Argentina","FEDERACION NACIONAL DE CAFETEROS",286,333,62857
2019,2,"Argentina","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",271,318,115044.02
2019,2,"Argentina","RACAFE & CIA S.C.A.",660,772,167088.75
2019,2,"Aruba","PRICESMART COLOMBIA SAS",41,48,17930.65
2019,2,"Australia","A LAUMAYER Y COMPAÑIA EXPORTADORES",286,333,57291.34
2019,2,"Australia","ALTAMIRA SUPREMO S.A.S",272,317,70000
2019,2,"Australia","ASOCIACION DE PRODUCTORES AGROPECUA",284,331,83050
2019,2,"Australia","AZAHAR COFFEE COMPANY S.A.S",549,640,1e+05
2019,2,"Australia","C.I. COLORS OF NATURE S.A.S.",16,20,49999.98
2019,2,"Australia","CARAVELA COLOMBIA S.A.S",1111,1296,299925.01
2019,2,"Australia","CARCAFE LTDA",275,320,80490.33
2019,2,"Australia","CENTRAL COOPERATIVA INDIGENA DEL",272,317,58480
2019,2,"Australia","COBIA GLOBAL COMMERCE SAS",216,253,67160.06
2019,2,"Australia","CONDOR SPECIALTY COFFEE SOCIEDAD PO",1385,1617,305532.78
2019,2,"Australia","ECOLSIERRA EXPORT S.A.S",275,321,80000
2019,2,"Australia","ENGELHART CTP COLOMBIA S.A.S.",1100,1283,240000
2019,2,"Australia","FEDERACION NACIONAL DE CAFETEROS",111,130,66000
2019,2,"Australia","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",238,277,76704
2019,2,"Australia","INVERCAFE CERRITOS SOCIEDAD POR ACC",255,297,81044.58
2019,2,"Australia","LOUIS DREYFUS COMPANY COLOMBIA S.A.",550,640,1e+05
2019,2,"Australia","OLAM AGRO COLOMBIA S.A.S",1121,1310,280000
2019,2,"Australia","PASOALTO S.A.S",35,41,10270
2019,2,"Australia","RACAFE & CIA S.C.A.",1380,1611,324546.6
2019,2,"Australia","SAB COLOMBIA COFFEE S.A.S",200,233,51046.06
2019,2,"Bélgica","A LAUMAYER Y COMPAÑIA EXPORTADORES",1181,1377,239157.44
2019,2,"Bélgica","BANCA EXPORTADORA S.A BANEXPORT",275,322,50000
2019,2,"Bélgica","CAFE COLSUAVES S.A.S",285,332,61275
2019,2,"Bélgica","CARCAFE LTDA",3345,3901,824960.62
2019,2,"Bélgica","COFCO INTERNATIONAL COLOMBIA S.A.S",3287,3837,550000.01
2019,2,"Bélgica","COMERCIALIZADORA TIERRA CAFE S.A.S.",256,300,99175.32
2019,2,"Bélgica","COMPAÑÍA CAFETERA LA MESETA S.A.",7360,8590,2013157.66
2019,2,"Bélgica","CONDOR SPECIALTY COFFEE SOCIEDAD PO",1177,1373,260588.26
2019,2,"Bélgica","COOPERATIVA DE CAFICULTORES DE ANDE",585,682,149886.46
2019,2,"Bélgica","ECOLSIERRA EXPORT S.A.S",285,332,70000
2019,2,"Bélgica","ENGELHART CTP COLOMBIA S.A.S.",1174,1370,220000
2019,2,"Bélgica","FEDERACION NACIONAL DE CAFETEROS",10391,12117,2660344.65
2019,2,"Bélgica","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",676,789,124306
2019,2,"Bélgica","INTEGRA TRADING SAS",550,641,1e+05
2019,2,"Bélgica","NEUTA CASTRO CARLOS ANDRES",275,322,113750.74
2019,2,"Bélgica","OLAM AGRO COLOMBIA S.A.S",1201,1401,279999.99
2019,2,"Bélgica","RACAFE & CIA S.C.A.",1145,1336,227637.63
2019,2,"Bélgica","SELECTO EXPORTADORES S.A.S.",206,241,69254
2019,2,"Bélgica","SKN CARIBECAFE LTDA",1198,1398,284229.62
2019,2,"Bélgica","SOCIEDAD EXPORTADORA DE CAFE DE",8761,10218,2083452.17
2019,2,"Bélgica","SUCAFINA COLOMBIA SAS",6124,7145,1491783.02
2019,2,"Belice","FEDERACION NACIONAL DE CAFETEROS",127,150,69072
2019,2,"Bolivia","NESTLE DE COLOMBIA S.A.",54,63,24436.08
2019,2,"Bolivia","PROMOTORA DE CAFE COLOMBIA S.A.",62,73,57577.45
2019,2,"Brasil","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",29,34,13221
2019,2,"Canadá","A LAUMAYER Y COMPAÑIA EXPORTADORES",824,961,158830.13
2019,2,"Canadá","AZAHAR COFFEE COMPANY S.A.S",501,585,128336.52
2019,2,"Canadá","BANCA EXPORTADORA S.A BANEXPORT",1100,1284,220000
2019,2,"Canadá","CAFE DE SANTA BARBARA S.A.S.",274,320,70439.95
2019,2,"Canadá","CAFEXPORT SARL SUCURSAL COLOMBIA",275,321,70596.62
